,generic_name,trade_name,binary_determination,yes_no_prompts,set_id,short_answer,ground_truth
1579,ROSUVASTATIN,ROSUVASTATIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",616fd0c5-39c8-4276-9bcd-b045a08d08de,No,no
1580,ROSUVASTATIN,ROSUVASTATIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",616fd0c5-39c8-4276-9bcd-b045a08d08de,No,no
1581,ROSUVASTATIN,ROSUVASTATIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",616fd0c5-39c8-4276-9bcd-b045a08d08de,No,no
1582,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b7491a1a-570e-40ea-b65b-f956c9e284a6,Yes,no
1583,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b7491a1a-570e-40ea-b65b-f956c9e284a6,Yes,no
1584,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b7491a1a-570e-40ea-b65b-f956c9e284a6,Yes,no
1585,SELEXIPAG,SELEXIPAG,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a7a23b87-f892-4e2c-8e2e-ebf841220f90,No,no
1586,SELEXIPAG,SELEXIPAG,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a7a23b87-f892-4e2c-8e2e-ebf841220f90,No,no
1587,SETMELANOTIDE,SETMELANOTIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",70c3ccf7-4df0-4c75-ba07-fede9970c8d9,No,no
1588,SETMELANOTIDE,SETMELANOTIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",70c3ccf7-4df0-4c75-ba07-fede9970c8d9,No,no
1589,SETMELANOTIDE,SETMELANOTIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",70c3ccf7-4df0-4c75-ba07-fede9970c8d9,No,no
1590,SEVELAMER CARBONATE,SEVELAMER CARBONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",3abc32fe-1bfc-4759-8f7c-36095e221b06,No,no
1591,SEVELAMER CARBONATE,SEVELAMER CARBONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",3abc32fe-1bfc-4759-8f7c-36095e221b06,No,no
1592,SEVELAMER CARBONATE,SEVELAMER CARBONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",3abc32fe-1bfc-4759-8f7c-36095e221b06,No,no
1593,SEVELAMER HYDROCHLORIDE,SEVELAMER HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d8729e42-dbbd-4954-9ce0-298743a15a06,Yes,no
1594,SEVELAMER HYDROCHLORIDE,SEVELAMER HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d8729e42-dbbd-4954-9ce0-298743a15a06,Yes,no
1595,SEVELAMER HYDROCHLORIDE,SEVELAMER HYDROCHLORIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d8729e42-dbbd-4954-9ce0-298743a15a06,Yes,no
1596,SODIUM FLUORIDE F-18,SODIUM FLUORIDE F 18,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4c45fe05-e3b7-4383-966c-4e218ff6f94a,No,no
1597,SODIUM FLUORIDE F-18,SODIUM FLUORIDE F 18,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4c45fe05-e3b7-4383-966c-4e218ff6f94a,No,no
1598,SODIUM IODIDE I 123,SODIUM IODIDE I 123,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",493fa2ab-4eb0-4434-9739-3079b2f0e272,No,no
1599,SODIUM IODIDE I 123,SODIUM IODIDE I 123,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",493fa2ab-4eb0-4434-9739-3079b2f0e272,No,no
1600,SODIUM IODIDE I 123,SODIUM IODIDE I 123,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",493fa2ab-4eb0-4434-9739-3079b2f0e272,No,no
1601,SODIUM IOTHALAMATE I-125 INJECTION,SODIUM IOTHALAMATE I-125 INJECTION,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7f250086-2837-484b-9674-e09856b34cb0,No,no
1602,SODIUM IOTHALAMATE I-125 INJECTION,SODIUM IOTHALAMATE I-125 INJECTION,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7f250086-2837-484b-9674-e09856b34cb0,No,no
1603,SODIUM IOTHALAMATE I-125 INJECTION,SODIUM IOTHALAMATE I-125 INJECTION,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7f250086-2837-484b-9674-e09856b34cb0,No,no
1604,SODIUM OXYBATE,SODIUM OXYBATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",10e5e40c-52f3-4c73-8a34-2c29c690a934,No,no
1605,SODIUM OXYBATE,SODIUM OXYBATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",10e5e40c-52f3-4c73-8a34-2c29c690a934,No,no
1606,SODIUM OXYBATE,SODIUM OXYBATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",10e5e40c-52f3-4c73-8a34-2c29c690a934,No,no
1607,SONIDEGIB,SONIDEGIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",028312dc-d155-4fd5-8abd-6bb9f011d3cc,No,no
1608,SONIDEGIB,SONIDEGIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",028312dc-d155-4fd5-8abd-6bb9f011d3cc,No,no
1609,SONIDEGIB,SONIDEGIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",028312dc-d155-4fd5-8abd-6bb9f011d3cc,No,no
1610,STAVUDINE,STAVUDINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",17e597bc-d663-4d8e-a5d3-39816b628996,No,no
1611,STAVUDINE,STAVUDINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",17e597bc-d663-4d8e-a5d3-39816b628996,No,no
1612,STAVUDINE,STAVUDINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",17e597bc-d663-4d8e-a5d3-39816b628996,No,no
1613,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",99e99a50-82d5-aff6-e053-2a95a90a8c56,No,no
1614,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",99e99a50-82d5-aff6-e053-2a95a90a8c56,No,no
1615,STERILE WATER FOR INJECTION,STERILE WATER FOR INJECTION,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",99e99a50-82d5-aff6-e053-2a95a90a8c56,No,no
1616,STIRIPENTOL,STIRIPENTOL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",58304ba8-9779-4658-811e-94ffe08c3f16,No,no
1617,STIRIPENTOL,STIRIPENTOL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",58304ba8-9779-4658-811e-94ffe08c3f16,No,no
1618,STIRIPENTOL,STIRIPENTOL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",58304ba8-9779-4658-811e-94ffe08c3f16,No,no
1619,STREPTOMYCIN,STREPTOMYCIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abd1f64e-4283-4370-aae8-3666316aa36e,No,no
1620,STREPTOMYCIN,STREPTOMYCIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abd1f64e-4283-4370-aae8-3666316aa36e,No,no
1621,STREPTOMYCIN,STREPTOMYCIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",abd1f64e-4283-4370-aae8-3666316aa36e,No,no
1622,STREPTOZOCIN,STREPTOZOCIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",15d161ed-9e7b-4c92-ba45-0556d2423e67,No,no
1623,STREPTOZOCIN,STREPTOZOCIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",15d161ed-9e7b-4c92-ba45-0556d2423e67,No,no
1624,STREPTOZOCIN,STREPTOZOCIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",15d161ed-9e7b-4c92-ba45-0556d2423e67,No,no
1625,STRONTIUM CHLORIDE SR-89,STRONTIUM CHLORIDE SR-89,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c89bcf16-399d-48e0-a4e3-849261aaa310,No,no
1626,STRONTIUM CHLORIDE SR-89,STRONTIUM CHLORIDE SR-89,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c89bcf16-399d-48e0-a4e3-849261aaa310,No,no
1627,STRONTIUM CHLORIDE SR-89,STRONTIUM CHLORIDE SR-89,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c89bcf16-399d-48e0-a4e3-849261aaa310,No,no
1628,SUCROFERRIC OXYHYDROXIDE,SUCROFERRIC OXYHYDROXIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",237da26c-f38c-4faa-93ad-735e71c9d0c1,No,no
1629,SUCROFERRIC OXYHYDROXIDE,SUCROFERRIC OXYHYDROXIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",237da26c-f38c-4faa-93ad-735e71c9d0c1,No,no
1630,TAFENOQUINE SUCCINATE,TAFENOQUINE SUCCINATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5cf989d5-36f5-4561-a30b-9fcb9deb6b6a,No,no
1631,TAFENOQUINE SUCCINATE,TAFENOQUINE SUCCINATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5cf989d5-36f5-4561-a30b-9fcb9deb6b6a,No,no
1632,TAFENOQUINE SUCCINATE,TAFENOQUINE SUCCINATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5cf989d5-36f5-4561-a30b-9fcb9deb6b6a,No,no
1633,TASIMELTEON,TASIMELTEON,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",99cb1928-e57d-4d04-87a1-38108780598a,No,no
1634,TASIMELTEON,TASIMELTEON,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",99cb1928-e57d-4d04-87a1-38108780598a,No,no
1635,TAZEMETOSTAT,TAZEMETOSTAT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7db07b5f-4e22-467c-9c0a-f830b08dbb1d,No,no
1636,TAZEMETOSTAT,TAZEMETOSTAT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7db07b5f-4e22-467c-9c0a-f830b08dbb1d,No,no
1637,TAZEMETOSTAT,TAZEMETOSTAT,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7db07b5f-4e22-467c-9c0a-f830b08dbb1d,No,no
1638,TECHNETIUM TC 99M GENERATOR,TECHNETIUM TC 99M GENERATOR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",65ab2356-9f16-52b9-e053-2a91aa0abd05,No,no
1639,TECHNETIUM TC 99M GENERATOR,TECHNETIUM TC 99M GENERATOR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",65ab2356-9f16-52b9-e053-2a91aa0abd05,No,no
1640,TECHNETIUM TC 99M MEDRONATE,TECHNETIUM TC 99M MEDRONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",54608807-4df6-49ba-b065-59a19ef224c4,No,no
1641,TECHNETIUM TC 99M MEDRONATE,TECHNETIUM TC 99M MEDRONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",54608807-4df6-49ba-b065-59a19ef224c4,No,no
1642,TECHNETIUM TC 99M MEDRONATE,TECHNETIUM TC 99M MEDRONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",54608807-4df6-49ba-b065-59a19ef224c4,No,no
1643,TECHNETIUM TC 99M OXIDRONATE,TECHNETIUM TC 99M OXIDRONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6fc2e41e-a1bf-4e0f-924a-88be0372d4af,No,no
1644,TECHNETIUM TC 99M OXIDRONATE,TECHNETIUM TC 99M OXIDRONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6fc2e41e-a1bf-4e0f-924a-88be0372d4af,No,no
1645,TECHNETIUM TC 99M OXIDRONATE,TECHNETIUM TC 99M OXIDRONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6fc2e41e-a1bf-4e0f-924a-88be0372d4af,No,no
1646,TECHNETIUM TC 99M-LABELED RED BLOOD CELLS,TECHNETIUM TC 99M-LABELED RED BLOOD CELLS,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9f999b75-8a66-40bf-9352-478850b41225,No,no
1647,TECHNETIUM TC 99M-LABELED RED BLOOD CELLS,TECHNETIUM TC 99M-LABELED RED BLOOD CELLS,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9f999b75-8a66-40bf-9352-478850b41225,No,no
