,generic_name,less_determination,binary_determination,no_less_most_prompts,yes_no_prompts,set_id,urls
1085,TIVOZANIB,Less,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",de77155c-ecf2-4f15-9758-21d271449d83,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=de77155c-ecf2-4f15-9758-21d271449d83&type=display
1086,TIZANIDINE,Less,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ef7673f4-e0c1-4d79-af36-2f2ed2cc28f7,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=ef7673f4-e0c1-4d79-af36-2f2ed2cc28f7&type=display
1087,TIZANIDINE HYDROCHLORIDE,Less,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",043d9e51-bfa2-4add-9058-5ece332f7e99,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=043d9e51-bfa2-4add-9058-5ece332f7e99&type=display
1088,TOBRAMYCIN SULFATE,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9a5cecd6-aa65-42d2-b15a-06b4fcebcc0f,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=9a5cecd6-aa65-42d2-b15a-06b4fcebcc0f&type=display
1089,TOFACITINIB,Most,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cf74ba2f-afc5-4baa-8594-979c889a5831,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=cf74ba2f-afc5-4baa-8594-979c889a5831&type=display
1090,TOLCAPONE,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a0e47a9d-78e7-4523-983a-aa259f221736,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=a0e47a9d-78e7-4523-983a-aa259f221736&type=display
1091,TOLMETIN SODIUM,Most,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",41b7704e-25a1-45e8-93c0-9ac2f0effef9,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=41b7704e-25a1-45e8-93c0-9ac2f0effef9&type=display
1092,TOLTERODINE TARTRATE,Less,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",d7274947-4f88-47ee-a39f-bd5ac46fcf8d,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=d7274947-4f88-47ee-a39f-bd5ac46fcf8d&type=display
1093,TOLVAPTAN,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5526617c-c7b9-4556-886d-729bbabbc566,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=5526617c-c7b9-4556-886d-729bbabbc566&type=display
1094,TOPIRAMATE,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",46f54677-3a22-4c38-9b92-923020164e15,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=46f54677-3a22-4c38-9b92-923020164e15&type=display
1095,TOPOTECAN,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",aa0815bb-8916-4c2c-9201-b04eb78e91fa,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=aa0815bb-8916-4c2c-9201-b04eb78e91fa&type=display
1096,TOREMIFENE CITRATE,Most,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2cab8dd1-3a10-48e6-86ce-0e5275ed49e5,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=2cab8dd1-3a10-48e6-86ce-0e5275ed49e5&type=display
1097,TORSEMIDE,Less,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",05eaa163-b6e9-438a-85f8-6a60e743d460,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=05eaa163-b6e9-438a-85f8-6a60e743d460&type=display
1098,TRABECTEDIN,Most,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",472bd78e-be17-4b9d-90f4-9482c3aec9ff,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=472bd78e-be17-4b9d-90f4-9482c3aec9ff&type=display
1099,TRAMADOL HYDROCHLORIDE,Less,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a65b4d05-3a1c-4aa1-848a-d20ac9aaf62f,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=a65b4d05-3a1c-4aa1-848a-d20ac9aaf62f&type=display
1100,TRAMETINIB,Less,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0002ad27-779d-42ab-83b5-bc65453412a1,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=0002ad27-779d-42ab-83b5-bc65453412a1&type=display
1101,TRANEXAMIC ACID,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6e89a7d9-4da4-42aa-b7f8-c602c24eefe5,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=6e89a7d9-4da4-42aa-b7f8-c602c24eefe5&type=display
1102,TRANYLCYPROMINE SULFATE,Less,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b72d8187-dfcc-4ea0-b5e9-c0be95b69a27,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=b72d8187-dfcc-4ea0-b5e9-c0be95b69a27&type=display
1103,TRAZODONE HYDROCHLORIDE,Most,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",78c3188c-d42f-4d3d-aa42-3c146dfe08ee,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=78c3188c-d42f-4d3d-aa42-3c146dfe08ee&type=display
1104,TREPROSTINIL,Less,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ddc3d400-bcb3-4b09-aae2-0768b10a5b0f,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=ddc3d400-bcb3-4b09-aae2-0768b10a5b0f&type=display
1105,TRIAMTERENE CAPSULES,Less,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",93c2a15e-c8c0-429f-8085-f8b647c39dcf,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=93c2a15e-c8c0-429f-8085-f8b647c39dcf&type=display
1106,TRIAZOLAM,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a0da0dba-a56d-486b-a45b-e8a7cdfbeac6,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=a0da0dba-a56d-486b-a45b-e8a7cdfbeac6&type=display
1107,TRICLABENDAZOLE,Less,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5552884e-10ea-450c-9658-d3d4f33c946e,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=5552884e-10ea-450c-9658-d3d4f33c946e&type=display
1108,TRIENTINE HYDROCHLORIDE,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c34f77a7-996b-4470-b5df-d946a7fe5dbe,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=c34f77a7-996b-4470-b5df-d946a7fe5dbe&type=display
1109,TRIFLUOPERAZINE HYDROCHLORIDE,Less,Yes,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e63617bb-8186-43d3-9d01-aa53217343e4,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=e63617bb-8186-43d3-9d01-aa53217343e4&type=display
1110,TRIHEPTANOIN,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4cfeb8bd-143e-4dd7-bc34-b0bcda02460d,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=4cfeb8bd-143e-4dd7-bc34-b0bcda02460d&type=display
1111,TRIHEXYPHENIDYL HYDROCHLORIDE,Less,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",1e98bd29-c339-4ede-841a-1b2834aaf48b,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=1e98bd29-c339-4ede-841a-1b2834aaf48b&type=display
1112,TRILACICLIB,Less,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4b06922c-498d-4871-a037-84a44e6a6b6c,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=4b06922c-498d-4871-a037-84a44e6a6b6c&type=display
1113,TRIMETHOBENZAMIDE HYDROCHLORIDE,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7da90678-b229-4ad6-9193-2b8a3e9ba695,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=7da90678-b229-4ad6-9193-2b8a3e9ba695&type=display
1114,TRIMETHOPRIM,No,No,"Given the above information about a drug, answer 'was this drug associated with No Cardiotoxicity, Less Cardiotoxicity, or Most Cardiotoxicity?'
        Now answer with just one word: No, Less, or Most","Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",73ccebc1-7412-2424-d62c-a5180ec52d81,https://dailymed.nlm.nih.gov/dailymed/fda/fdaDrugXsl.cfm?setid=73ccebc1-7412-2424-d62c-a5180ec52d81&type=display
